,university 1,university 2,cosine distance,jaccard distance
1294, TIAS ,TU Delft,0.8509342461282413,0.959375
1295,BUAS ,TU Delft,0.8358103049339285,0.9362186788154897
1296,TU Delft,TU Delft,0.0,0.0
1297, HZ ,TU Delft,0.8871164794432888,0.9624183006535948
1298, tio ,TU Delft,0.7305459218399558,0.8689138576779026
1299, hogeschool Leiden ,TU Delft,0.7877618200109956,0.8936170212765957
1300, rotterdam uas ,TU Delft,0.8354205857290865,0.9486111111111111
1301,Fontys,TU Delft,0.8040540540540541,0.9149560117302052
1302,Aeres,TU Delft,0.8319061920964123,0.9243421052631579
1303,Saxion,TU Delft,0.875602575380134,0.9566003616636528
1304,NHL Stendedn,TU Delft,0.8791199751759866,0.9753015508328546
1305, Universiteit Utrecht ,TU Delft,0.8376018862766895,0.912
1306,The Hague,TU Delft,0.9578325494799953,0.9806949806949807
1307, HAS,TU Delft,0.8678182407742374,0.9375
1308, Hotelschool The Hague,TU Delft,0.863474072117577,0.9418604651162791
1309, Design academy Eindhoven ,TU Delft,0.8608129619247772,0.9452380952380952
1310, Royal academy of art The Hague,TU Delft,0.7521458050138297,0.8739130434782609
1311,Wittenborg,TU Delft,0.8335330196124264,0.9158878504672897
1312, Royal Conservatoire The Hague,TU Delft,0.7872688154443175,0.8857142857142857
1313,codarts,TU Delft,0.8860822095664467,0.9417989417989419
1314,Webster,TU Delft,0.86428850026786,0.9297297297297298
1315,amsterdamuas,TU Delft,0.8152513323064428,0.933206106870229
1316, EUR , HZ ,0.7932907131494282,0.8848547717842323
1317, Leiden University , HZ ,0.7636486749049473,0.8791985857395404
1318, WUR , HZ ,0.8786174048602846,0.9617940199335548
1319, rug , HZ ,0.8131135126660773,0.9055354993983152
1320, Maastricht University , HZ ,0.8270213442897504,0.9148351648351648
1321, Vrije Universiteit Amsterdam , HZ ,0.7713659309853861,0.8709349593495935
1322, TU Eindhoven , HZ ,0.916587640254092,0.9810671256454389
1323, University of Twente , HZ ,0.7671886882841522,0.8709150326797386
1324, Tilburg University , HZ ,0.7442971657335873,0.8584615384615385
1325, Open University , HZ ,0.8439190605635098,0.9362363919129082
1326, HAN , HZ ,0.8626712701738977,0.9608843537414966
1327,ZUYD, HZ ,0.7646780319512756,0.8666666666666667
1328,AUAS , HZ ,0.7623607098287799,0.8694029850746269
1329, international HU , HZ ,0.7773507054616855,0.8806161745827985
1330,tinbergen, HZ ,0.865557200601295,0.9419642857142857
1331,artez, HZ ,0.8061539837323923,0.8998682476943347
1332,Viaa, HZ ,0.9503198217074562,0.9816232771822359
1333,marnix, HZ ,0.773350987092917,0.8762376237623762
1334,hku, HZ ,0.8065101117449764,0.8963414634146342
1335, Amsterdam University College, HZ ,0.8699796329697641,0.9404255319148936
1336,avans, HZ ,0.7262507531771918,0.8478425435276306
1337, UVH , HZ ,0.7538223935090345,0.8736717827626919
1338,vlhuas , HZ ,0.8854361341132485,0.9502923976608187
1339,Windesheim, HZ ,0.8532286430177449,0.9359165424739195
1340,AHK , HZ ,0.7508881819003769,0.8582417582417583
1341, TIAS , HZ ,0.7417973785427088,0.8569230769230769
1342,BUAS , HZ ,0.7785092297254687,0.8776470588235294
1343,TU Delft, HZ ,0.8871164794432888,0.9624183006535948
1344, HZ , HZ ,0.0,0.0
1345, tio , HZ ,0.8042737001861646,0.9026425591098748
1346, hogeschool Leiden , HZ ,0.8689591011488506,0.9703832752613241
1347, rotterdam uas , HZ ,0.7463657669593253,0.8555657773689053
1348,Fontys, HZ ,0.7742329588865775,0.8797385620915033
1349,Aeres, HZ ,0.7770345379645553,0.8849315068493151
1350,Saxion, HZ ,0.7496277352301091,0.8571428571428572
1351,NHL Stendedn, HZ ,0.7233123307059961,0.8645
1352, Universiteit Utrecht , HZ ,0.8391415130606272,0.9494097807757167
1353,The Hague, HZ ,0.8989222167523749,0.9540389972144847
1354, HAS, HZ ,0.828974515304029,0.9188034188034188
1355, Hotelschool The Hague, HZ ,0.8190150631682023,0.9061696658097687
1356, Design academy Eindhoven , HZ ,0.7824091739633244,0.8808664259927798
1357, Royal academy of art The Hague, HZ ,0.8292756787898214,0.9204052098408104
1358,Wittenborg, HZ ,0.8454931076231134,0.9316493313521546
1359, Royal Conservatoire The Hague, HZ ,0.877668600967203,0.9675213675213675
1360,codarts, HZ ,0.8984459937000556,0.9590909090909091
1361,Webster, HZ ,0.8559241058934317,0.9412673879443586
1362,amsterdamuas, HZ ,0.7526924298861337,0.8593238822246456
1363, EUR , tio ,0.845180062926129,0.9230769230769231
1364, Leiden University , tio ,0.8101076423330987,0.9282786885245902
1365, WUR , tio ,0.8758250915251522,0.9458483754512635
1366, rug , tio ,0.841287482070386,0.939329050678087
1367, Maastricht University , tio ,0.8555795229552214,0.9221698113207547
1368, Vrije Universiteit Amsterdam , tio ,0.8249174266352794,0.9134078212290503
1369, TU Eindhoven , tio ,0.9048427863860387,0.9681274900398407
1370, University of Twente , tio ,0.8243393076213843,0.9218910585817061
1371, Tilburg University , tio ,0.7711130536911978,0.8996175908221797
1372, Open University , tio ,0.8268278620574955,0.9099378881987578
1373, HAN , tio ,0.7752194052203935,0.905511811023622
1374,ZUYD, tio ,0.7302529325605989,0.8596750369276218
1375,AUAS , tio ,0.7692422417937514,0.8727984344422701
1376, international HU , tio ,0.7070813764536164,0.8308026030368764
1377,tinbergen, tio ,0.74044572619078,0.8545454545454545
1378,artez, tio ,0.6999327774123671,0.8243559718969555
1379,Viaa, tio ,0.9285654041484069,0.9657320872274143
1380,marnix, tio ,0.704915816824209,0.8313008130081301
1381,hku, tio ,0.7321975051374802,0.8490945674044266
1382, Amsterdam University College, tio ,0.8446089208671826,0.9162303664921466
1383,avans, tio ,0.7222754735186199,0.8772426817752597
1384, UVH , tio ,0.8087265708789113,0.9278420694349898
1385,vlhuas , tio ,0.9048617287996062,0.9509536784741144
1386,Windesheim, tio ,0.6359208791514999,0.7827476038338659
1387,AHK , tio ,0.6819408256225934,0.8252911813643926
1388, TIAS , tio ,0.721277723962021,0.8751219512195122
1389,BUAS , tio ,0.7260633416290756,0.8478664192949907
1390,TU Delft, tio ,0.7305459218399558,0.8689138576779026
1391, HZ , tio ,0.8042737001861646,0.9026425591098748
1392, tio , tio ,0.0,0.0
1393, hogeschool Leiden , tio ,0.7944483958021633,0.9294605809128631
1394, rotterdam uas , tio ,0.7085795228002152,0.8555276381909548
1395,Fontys, tio ,0.6920524821028067,0.8198198198198199
1396,Aeres, tio ,0.7293639335710806,0.84375
1397,Saxion, tio ,0.8051086699399024,0.9007518796992481
1398,NHL Stendedn, tio ,0.7821921993546708,0.9245283018867925
1399, Universiteit Utrecht , tio ,0.7813194891679411,0.9015151515151515
1400,The Hague, tio ,0.8942991555691785,0.9444444444444444
1401, HAS, tio ,0.7458478773737928,0.8548387096774194
1402, Hotelschool The Hague, tio ,0.7627733846516309,0.8665207877461707
1403, Design academy Eindhoven , tio ,0.7724570789593667,0.8757062146892656
1404, Royal academy of art The Hague, tio ,0.6689027108407972,0.8028985507246377
1405,Wittenborg, tio ,0.7681768997463002,0.8713450292397661
1406, Royal Conservatoire The Hague, tio ,0.8283091028100599,0.9330708661417323
1407,codarts, tio ,0.8407017267839225,0.9174311926605505
1408,Webster, tio ,0.8870008088334209,0.9429429429429429
1409,amsterdamuas, tio ,0.6992804192730513,0.836867862969005
1410, EUR , hogeschool Leiden ,0.9114169767372092,0.9793621013133208
1411, Leiden University , hogeschool Leiden ,0.9202290128539453,0.9881918819188192
1412, WUR , hogeschool Leiden ,0.9543564535412361,0.9782608695652174
1413, rug , hogeschool Leiden ,0.9073444246476275,0.9858267716535433
1414, Maastricht University , hogeschool Leiden ,0.8552218984447015,0.951417004048583
1415, Vrije Universiteit Amsterdam , hogeschool Leiden ,0.8910101478173869,0.9752650176678446
1416, TU Eindhoven , hogeschool Leiden ,0.9344174164216047,0.9661016949152542
1417, University of Twente , hogeschool Leiden ,0.9044217547010752,0.9820574162679426
1418, Tilburg University , hogeschool Leiden ,0.8918289545152828,0.9807486631016042
1419, Open University , hogeschool Leiden ,0.8847648803908812,0.952054794520548
1420, HAN , hogeschool Leiden ,0.7418011102528388,0.8571428571428572
1421,ZUYD, hogeschool Leiden ,0.8747551417829701,0.9713261648745519
1422,AUAS , hogeschool Leiden ,0.8629819487799025,0.9615384615384616
1423, international HU , hogeschool Leiden ,0.8136490190449917,0.9442724458204335
1424,tinbergen, hogeschool Leiden ,0.8211145618000169,0.9285714285714286
1425,artez, hogeschool Leiden ,0.845584060931383,0.9517241379310345
1426,Viaa, hogeschool Leiden ,0.9820971281490142,0.9924812030075187
1427,marnix, hogeschool Leiden ,0.8235802751720848,0.9498607242339833
1428,hku, hogeschool Leiden ,0.8621876345823224,0.9611111111111111
1429, Amsterdam University College, hogeschool Leiden ,0.8795171006646252,0.9565217391304348
1430,avans, hogeschool Leiden ,0.8822102026870611,0.9794026776519053
1431, UVH , hogeschool Leiden ,0.910457734159015,0.9867549668874173
1432,vlhuas , hogeschool Leiden ,0.927144968421344,0.9725274725274725
1433,Windesheim, hogeschool Leiden ,0.808116774799646,0.9235294117647059
1434,AHK , hogeschool Leiden ,0.8496865200342489,0.963265306122449
1435, TIAS , hogeschool Leiden ,0.8979489617180971,0.9818763326226013
1436,BUAS , hogeschool Leiden ,0.8434359602012643,0.958128078817734
1437,TU Delft, hogeschool Leiden ,0.7877618200109956,0.8936170212765957
1438, HZ , hogeschool Leiden ,0.8689591011488506,0.9703832752613241
1439, tio , hogeschool Leiden ,0.7944483958021633,0.9294605809128631
1440, hogeschool Leiden , hogeschool Leiden ,0.0,0.0
1441, rotterdam uas , hogeschool Leiden ,0.8672658656756428,0.9726224783861671
1442,Fontys, hogeschool Leiden ,0.8302094560087965,0.9483870967741935
1443,Aeres, hogeschool Leiden ,0.885216592808303,0.9633699633699634
1444,Saxion, hogeschool Leiden ,0.8860318717311718,0.9730250481695568
1445,NHL Stendedn, hogeschool Leiden ,0.9116978428623304,0.9883720930232558
1446, Universiteit Utrecht , hogeschool Leiden ,0.721756662543899,0.85
1447,The Hague, hogeschool Leiden ,0.9602640292880487,0.9861751152073732
1448, HAS, hogeschool Leiden ,0.8443002111676954,0.9444444444444444
1449, Hotelschool The Hague, hogeschool Leiden ,0.8391831197743308,0.9508196721311475
1450, Design academy Eindhoven , hogeschool Leiden ,0.9049556752479665,0.974293059125964
1451, Royal academy of art The Hague, hogeschool Leiden ,0.7852300623315123,0.9195979899497487
1452,Wittenborg, hogeschool Leiden ,0.825702131867762,0.9318181818181819
1453, Royal Conservatoire The Hague, hogeschool Leiden ,0.8051038837636034,0.8939393939393939
1454,codarts, hogeschool Leiden ,0.9512049963525734,0.9803921568627451
1455,Webster, hogeschool Leiden ,0.8688348328432094,0.9452054794520548
1456,amsterdamuas, hogeschool Leiden ,0.8259043988191676,0.9574898785425101
1457, EUR , rotterdam uas ,0.7687782649070237,0.870754716981132
1458, Leiden University , rotterdam uas ,0.7189215569445389,0.8467236467236468
1459, WUR , rotterdam uas ,0.8660762219361583,0.96105702364395
1460, rug , rotterdam uas ,0.7777629068023846,0.8812680115273775
1461, Maastricht University , rotterdam uas ,0.8027729360043183,0.9064748201438849
1462, Vrije Universiteit Amsterdam , rotterdam uas ,0.7242630242271955,0.8411654135338346
1463, TU Eindhoven , rotterdam uas ,0.9175311293449495,0.9829059829059829
1464, University of Twente , rotterdam uas ,0.7315804604580249,0.8457405986185725
1465, Tilburg University , rotterdam uas ,0.6725370683195263,0.8068350668647846
1466, Open University , rotterdam uas ,0.8240427083987021,0.9324503311258279
1467, HAN , rotterdam uas ,0.8160145145453601,0.9513590844062947
1468,ZUYD, rotterdam uas ,0.642359501202455,0.7839444995044599
1469,AUAS , rotterdam uas ,0.7087349530448386,0.8402699662542182
1470, international HU , rotterdam uas ,0.6636889384805735,0.8152562574493445
1471,tinbergen, rotterdam uas ,0.7875518608915594,0.9111111111111111
1472,artez, rotterdam uas ,0.6879327921333458,0.8357664233576643
1473,Viaa, rotterdam uas ,0.8874373696129234,0.9603698811096433
1474,marnix, rotterdam uas ,0.6775038285889807,0.8201603665521191
1475,hku, rotterdam uas ,0.7029203394775938,0.8369195922989807
1476, Amsterdam University College, rotterdam uas ,0.8064102910968937,0.9137500000000001
1477,avans, rotterdam uas ,0.551941645740327,0.7166276346604216
1478, UVH , rotterdam uas ,0.7112076934832493,0.8419851682829436
1479,vlhuas , rotterdam uas ,0.8656330378626113,0.9447236180904522
1480,Windesheim, rotterdam uas ,0.7741777174232675,0.9043250327653998
1481,AHK , rotterdam uas ,0.6482195037063465,0.790625
1482, TIAS , rotterdam uas ,0.6426966222226258,0.7854984894259819
1483,BUAS , rotterdam uas ,0.6332695478410109,0.7855530474040632
1484,TU Delft, rotterdam uas ,0.8354205857290865,0.9486111111111111
1485, HZ , rotterdam uas ,0.7463657669593253,0.8555657773689053
1486, tio , rotterdam uas ,0.7085795228002152,0.8555276381909548
1487, hogeschool Leiden , rotterdam uas ,0.8672658656756428,0.9726224783861671
1488, rotterdam uas , rotterdam uas ,0.0,0.0
1489,Fontys, rotterdam uas ,0.6775133098745615,0.8261390887290168
1490,Aeres, rotterdam uas ,0.699295864702827,0.8458692971639951
1491,Saxion, rotterdam uas ,0.7509087274175702,0.8596153846153847
1492,NHL Stendedn, rotterdam uas ,0.6354242190260325,0.8029014507253627
1493, Universiteit Utrecht , rotterdam uas ,0.8153380573562222,0.9462517680339463
1494,The Hague, rotterdam uas ,0.8445463675034859,0.9314565483476133
1495, HAS, rotterdam uas ,0.7199121449250605,0.8676092544987146
1496, Hotelschool The Hague, rotterdam uas ,0.6697004485178724,0.8220338983050848
1497, Design academy Eindhoven , rotterdam uas ,0.6892572080624638,0.8258928571428572
1498, Royal academy of art The Hague, rotterdam uas ,0.743996928315686,0.8828828828828829
1499,Wittenborg, rotterdam uas ,0.8143089638015883,0.9217948717948719
1500, Royal Conservatoire The Hague, rotterdam uas ,0.8366145224937849,0.9598853868194842
1501,codarts, rotterdam uas ,0.8636471038211573,0.9479843953185956
1502,Webster, rotterdam uas ,0.8213174469140573,0.9311258278145695
1503,amsterdamuas, rotterdam uas ,0.636867545662029,0.7820646506777893
1504, EUR ,Fontys,0.8179750444408405,0.9039242219215156
1505, Leiden University ,Fontys,0.7857240032262189,0.9101198402130493
1506, WUR ,Fontys,0.8982833160991581,0.9595375722543352
1507, rug ,Fontys,0.8082657558834394,0.918580375782881
1508, Maastricht University ,Fontys,0.8655674466034258,0.9285714285714286
1509, Vrije Universiteit Amsterdam ,Fontys,0.791813729219424,0.889763779527559
1510, TU Eindhoven ,Fontys,0.9164852309340676,0.9749216300940439
1511, University of Twente ,Fontys,0.7809181894491067,0.8929633300297324
1512, Tilburg University ,Fontys,0.7646802353328619,0.8877737226277372
1513, Open University ,Fontys,0.8427745510643632,0.922879177377892
1514, HAN ,Fontys,0.7945012658683034,0.9221183800623053
1515,ZUYD,Fontys,0.7183996838135447,0.844566712517194
1516,AUAS ,Fontys,0.7818965363755475,0.8780487804878049
1517, international HU ,Fontys,0.7066649516418302,0.8281853281853282
1518,tinbergen,Fontys,0.7722020810194002,0.8793969849246231
1519,artez,Fontys,0.7155775442064445,0.834355828220859
1520,Viaa,Fontys,0.8860098118531117,0.9473684210526316
1521,marnix,Fontys,0.6567724879766542,0.7936210131332082
1522,hku,Fontys,0.7430262420860012,0.8530465949820789
1523, Amsterdam University College,Fontys,0.8423117271391133,0.9168539325842696
1524,avans,Fontys,0.688756322073,0.847846012832264
1525, UVH ,Fontys,0.7687811683341157,0.9024716098864396
1526,vlhuas ,Fontys,0.8608364262523415,0.9290780141843972
1527,Windesheim,Fontys,0.7462522565044296,0.8632911392405063
1528,AHK ,Fontys,0.6809774058425533,0.8165137614678899
1529, TIAS ,Fontys,0.6961351940306458,0.8502824858757062
1530,BUAS ,Fontys,0.6892123629106504,0.8181818181818181
1531,TU Delft,Fontys,0.8040540540540541,0.9149560117302052
1532, HZ ,Fontys,0.7742329588865775,0.8797385620915033
1533, tio ,Fontys,0.6920524821028067,0.8198198198198199
1534, hogeschool Leiden ,Fontys,0.8302094560087965,0.9483870967741935
1535, rotterdam uas ,Fontys,0.6775133098745615,0.8261390887290168
1536,Fontys,Fontys,0.0,0.0
1537,Aeres,Fontys,0.744205074929323,0.8538622129436326
1538,Saxion,Fontys,0.8030374110185455,0.8948824343015215
1539,NHL Stendedn,Fontys,0.7441841335119717,0.9002192982456141
1540, Universiteit Utrecht ,Fontys,0.8154566889507836,0.924924924924925
1541,The Hague,Fontys,0.8397636880239823,0.9151785714285714
1542, HAS,Fontys,0.7232444416210595,0.8430913348946136
1543, Hotelschool The Hague,Fontys,0.7679059225998809,0.8687258687258688
1544, Design academy Eindhoven ,Fontys,0.7397807549028443,0.8514680483592401
1545, Royal academy of art The Hague,Fontys,0.7393257604455795,0.8547619047619047
1546,Wittenborg,Fontys,0.7965403573040767,0.8926829268292683
1547, Royal Conservatoire The Hague,Fontys,0.8581792102962117,0.9504643962848297
1548,codarts,Fontys,0.8964383723331333,0.9502487562189055
1549,Webster,Fontys,0.86428850026786,0.934010152284264
1550,amsterdamuas,Fontys,0.7228769984596641,0.8446745562130178
1551, EUR ,Aeres,0.8363898693080297,0.9166666666666666
1552, Leiden University ,Aeres,0.7939813217574424,0.9185888738127544
1553, WUR ,Aeres,0.9135544906489844,0.9640522875816994
1554, rug ,Aeres,0.849332929348092,0.9403927068723703
1555, Maastricht University ,Aeres,0.8504368859506358,0.9192825112107623
1556, Vrije Universiteit Amsterdam ,Aeres,0.790900498543964,0.8924137931034483
1557, TU Eindhoven ,Aeres,0.932249868439938,0.9784172661870504
1558, University of Twente ,Aeres,0.8156906162999185,0.9151515151515152
1559, Tilburg University ,Aeres,0.7785770326426742,0.8999064546304958
1560, Open University ,Aeres,0.8752875346637274,0.9378531073446328
1561, HAN ,Aeres,0.795505056741782,0.9178571428571428
1562,ZUYD,Aeres,0.7331449141787916,0.8581661891117478
1563,AUAS ,Aeres,0.7876801166615752,0.8828996282527881
1564, international HU ,Aeres,0.7326249934058637,0.8466257668711656
1565,tinbergen,Aeres,0.7946691990642618,0.8898071625344353
1566,artez,Aeres,0.7227399366564792,0.8392070484581498
1567,Viaa,Aeres,0.8890325580030863,0.9469026548672567
1568,marnix,Aeres,0.7434992765867834,0.8549618320610687
1569,hku,Aeres,0.7288244653293446,0.8452611218568665
1570, Amsterdam University College,Aeres,0.8524859979301487,0.9213759213759214
1571,avans,Aeres,0.6957929289700331,0.8590225563909775
1572, UVH ,Aeres,0.8184225942908909,0.92904953145917
1573,vlhuas ,Aeres,0.9297545904524828,0.9646464646464646
1574,Windesheim,Aeres,0.7916095172549474,0.8876712328767123
1575,AHK ,Aeres,0.6894371192084239,0.826645264847512
1576, TIAS ,Aeres,0.7168024836897197,0.8683957732949088
1577,BUAS ,Aeres,0.7177503117770969,0.8402154398563735
1578,TU Delft,Aeres,0.8319061920964123,0.9243421052631579
1579, HZ ,Aeres,0.7770345379645553,0.8849315068493151
1580, tio ,Aeres,0.7293639335710806,0.84375
1581, hogeschool Leiden ,Aeres,0.885216592808303,0.9633699633699634
1582, rotterdam uas ,Aeres,0.699295864702827,0.8458692971639951
1583,Fontys,Aeres,0.744205074929323,0.8538622129436326
1584,Aeres,Aeres,0.0,0.0
1585,Saxion,Aeres,0.8121848810810538,0.9027576197387518
1586,NHL Stendedn,Aeres,0.7673874645742501,0.9154696132596685
1587, Universiteit Utrecht ,Aeres,0.8003892606149976,0.9137931034482758
1588,The Hague,Aeres,0.9270235182978039,0.9625292740046838
1589, HAS,Aeres,0.7542634064085048,0.8611111111111112
1590, Hotelschool The Hague,Aeres,0.7563397553096142,0.8616352201257862
1591, Design academy Eindhoven ,Aeres,0.7447174325550224,0.8566176470588236
1592, Royal academy of art The Hague,Aeres,0.7503982447696337,0.859375
1593,Wittenborg,Aeres,0.8299447230510273,0.9098143236074271
1594, Royal Conservatoire The Hague,Aeres,0.8465999524339936,0.9428571428571428
1595,codarts,Aeres,0.9159871484112563,0.9587912087912088
1596,Webster,Aeres,0.8644997368798759,0.9320113314447592
1597,amsterdamuas,Aeres,0.7002507057906584,0.8341232227488151
1598, EUR ,Saxion,0.7010641260330925,0.8242774566473988
1599, Leiden University ,Saxion,0.6724678782669449,0.8292063492063492
1600, WUR ,Saxion,0.849516187802148,0.95
1601, rug ,Saxion,0.7573764259714069,0.8769132653061225
1602, Maastricht University ,Saxion,0.7878559953755069,0.8909090909090909
1603, Vrije Universiteit Amsterdam ,Saxion,0.6881982769823494,0.8155230596175478
1604, TU Eindhoven ,Saxion,0.9039015447468953,0.9770114942528736
1605, University of Twente ,Saxion,0.6747699132190126,0.8125560538116592
1606, Tilburg University ,Saxion,0.6800577088193978,0.8195364238410596
1607, Open University ,Saxion,0.7909419980347974,0.9094076655052264
1608, HAN ,Saxion,0.8675810011649193,0.9605263157894737
1609,ZUYD,Saxion,0.7725093670685086,0.8717672413793103
1610,AUAS ,Saxion,0.7275221292797882,0.8453188602442334
1611, international HU ,Saxion,0.7825625910662855,0.8818681318681318
1612,tinbergen,Saxion,0.8652986023304563,0.939935064935065
1613,artez,Saxion,0.8329938687552344,0.9132867132867133
1614,Viaa,Saxion,0.90381175106959,0.9623931623931624
1615,marnix,Saxion,0.8013313400295053,0.8917861799217731
1616,hku,Saxion,0.8148910099337741,0.9
1617, Amsterdam University College,Saxion,0.7940318421151854,0.8993610223642172
1618,avans,Saxion,0.7425414348060644,0.8607003891050584
1619, UVH ,Saxion,0.7193634779317104,0.8573193329215565
1620,vlhuas ,Saxion,0.8861282068481948,0.9490445859872612
1621,Windesheim,Saxion,0.8413927743439731,0.9281045751633987
1622,AHK ,Saxion,0.7736267854589237,0.8724137931034482
1623, TIAS ,Saxion,0.7522396272611069,0.8657664813343924
1624,BUAS ,Saxion,0.7930775749017298,0.8855721393034826
1625,TU Delft,Saxion,0.875602575380134,0.9566003616636528
1626, HZ ,Saxion,0.7496277352301091,0.8571428571428572
1627, tio ,Saxion,0.8051086699399024,0.9007518796992481
1628, hogeschool Leiden ,Saxion,0.8860318717311718,0.9730250481695568
1629, rotterdam uas ,Saxion,0.7509087274175702,0.8596153846153847
1630,Fontys,Saxion,0.8030374110185455,0.8948824343015215
1631,Aeres,Saxion,0.8121848810810538,0.9027576197387518
1632,Saxion,Saxion,0.0,0.0
1633,NHL Stendedn,Saxion,0.70995176150494,0.8616255144032922
1634, Universiteit Utrecht ,Saxion,0.8584336054770368,0.9537037037037037
1635,The Hague,Saxion,0.877079928667521,0.9419847328244275
1636, HAS,Saxion,0.8162144315546368,0.9097978227060654
1637, Hotelschool The Hague,Saxion,0.8167200116664816,0.9031811894882434
1638, Design academy Eindhoven ,Saxion,0.8119870155657836,0.8975979772439949
1639, Royal academy of art The Hague,Saxion,0.813144881492506,0.9096671949286846
1640,Wittenborg,Saxion,0.8297336989233297,0.9216965742251224
1641, Royal Conservatoire The Hague,Saxion,0.8912067971869743,0.969811320754717
1642,codarts,Saxion,0.8768619055202831,0.9481605351170569
1643,Webster,Saxion,0.8318277033070668,0.9282051282051282
1644,amsterdamuas,Saxion,0.7752663440293713,0.8734321550741163
1645, EUR ,NHL Stendedn,0.7258719298750868,0.8693441789527199
1646, Leiden University ,NHL Stendedn,0.6612300180489113,0.7978723404255319
1647, WUR ,NHL Stendedn,0.8639732031043728,0.9739733950260266
1648, rug ,NHL Stendedn,0.710913719836228,0.8333333333333334
1649, Maastricht University ,NHL Stendedn,0.8082367198955582,0.9340296866410116
1650, Vrije Universiteit Amsterdam ,NHL Stendedn,0.6855001523477124,0.8439897698209718
1651, TU Eindhoven ,NHL Stendedn,0.9131337459904929,0.9883788495061011
1652, University of Twente ,NHL Stendedn,0.6573455314456675,0.8089411764705883
1653, Tilburg University ,NHL Stendedn,0.6298702045746716,0.7855166051660516
1654, Open University ,NHL Stendedn,0.8277431582455639,0.9549600912200684
1655, HAN ,NHL Stendedn,0.8563630307080784,0.9755529685681025
1656,ZUYD,NHL Stendedn,0.6734023550730553,0.8375451263537906
1657,AUAS ,NHL Stendedn,0.7238837755781278,0.8845528455284553
1658, international HU ,NHL Stendedn,0.7202617087481836,0.8877270225646671
1659,tinbergen,NHL Stendedn,0.8479637880418329,0.9568143578238923
1660,artez,NHL Stendedn,0.7604089937868096,0.9098901098901099
1661,Viaa,NHL Stendedn,0.8838066280500037,0.9722379603399434
1662,marnix,NHL Stendedn,0.719591639249098,0.8826724606192287
1663,hku,NHL Stendedn,0.7600943111093789,0.9016042780748663
1664, Amsterdam University College,NHL Stendedn,0.8173655515533379,0.9425543781372002
1665,avans,NHL Stendedn,0.6060585953703701,0.7668513388734995
1666, UVH ,NHL Stendedn,0.6323349518629555,0.7767106842737095
1667,vlhuas ,NHL Stendedn,0.8552517299486118,0.9581473214285714
1668,Windesheim,NHL Stendedn,0.7986306101749665,0.9414772727272728
1669,AHK ,NHL Stendedn,0.6792357239103957,0.8472075869336143
1670, TIAS ,NHL Stendedn,0.6580996589477679,0.8049886621315192
1671,BUAS ,NHL Stendedn,0.6974777300398313,0.8663072776280323
1672,TU Delft,NHL Stendedn,0.8791199751759866,0.9753015508328546
1673, HZ ,NHL Stendedn,0.7233123307059961,0.8645
1674, tio ,NHL Stendedn,0.7821921993546708,0.9245283018867925
1675, hogeschool Leiden ,NHL Stendedn,0.9116978428623304,0.9883720930232558
1676, rotterdam uas ,NHL Stendedn,0.6354242190260325,0.8029014507253627
1677,Fontys,NHL Stendedn,0.7441841335119717,0.9002192982456141
1678,Aeres,NHL Stendedn,0.7673874645742501,0.9154696132596685
1679,Saxion,NHL Stendedn,0.70995176150494,0.8616255144032922
1680,NHL Stendedn,NHL Stendedn,0.0,0.0
1681, Universiteit Utrecht ,NHL Stendedn,0.8525830785606505,0.9721577726218098
1682,The Hague,NHL Stendedn,0.8350877192982455,0.9479512735326688
1683, HAS,NHL Stendedn,0.7868962780935319,0.9304932735426009
1684, Hotelschool The Hague,NHL Stendedn,0.7458114540374248,0.9017023613399231
1685, Design academy Eindhoven ,NHL Stendedn,0.7066779694695433,0.8737811484290358
1686, Royal academy of art The Hague,NHL Stendedn,0.8044270594103562,0.938375350140056
1687,Wittenborg,NHL Stendedn,0.826852625418546,0.9493813273340832
1688, Royal Conservatoire The Hague,NHL Stendedn,0.8783024999527606,0.9808139534883721
1689,codarts,NHL Stendedn,0.8664301735321449,0.9650507328072153
1690,Webster,NHL Stendedn,0.8197525229302727,0.952598515134209
1691,amsterdamuas,NHL Stendedn,0.6804608581755676,0.8471638655462185
1692, EUR , Universiteit Utrecht ,0.8767618198270483,0.9602888086642599
1693, Leiden University , Universiteit Utrecht ,0.8647446746669134,0.9714076246334311
1694, WUR , Universiteit Utrecht ,0.9206249206248809,0.9586776859504132
1695, rug , Universiteit Utrecht ,0.8603540188502201,0.9695550351288056
1696, Maastricht University , Universiteit Utrecht ,0.8908987399635501,0.9532374100719424
1697, Vrije Universiteit Amsterdam , Universiteit Utrecht ,0.8592021061207906,0.9556313993174061
1698, TU Eindhoven , Universiteit Utrecht ,0.931570311498076,0.9666666666666667
1699, University of Twente , Universiteit Utrecht ,0.8714622851925082,0.9660421545667447
1700, Tilburg University , Universiteit Utrecht ,0.8369698561445065,0.9587737843551797
1701, Open University , Universiteit Utrecht ,0.8282317628275311,0.9117647058823529
1702, HAN , Universiteit Utrecht ,0.7485525771625151,0.8571428571428572
1703,ZUYD, Universiteit Utrecht ,0.8203121777290243,0.9424083769633508
1704,AUAS , Universiteit Utrecht ,0.8298019648963799,0.935064935064935
1705, international HU , Universiteit Utrecht ,0.8343651202471922,0.9342857142857143
1706,tinbergen, Universiteit Utrecht ,0.875565796632349,0.94
